sport_id,bqs,league_short,hr,team_id,whip,pip,season,rs9,ab,qs,hldr,league,ip,ir,sport_code,er,ao,k9,slg,team_full,ops,team_abbrev,tbf,go_ao,sho,hfly,spct,wpct,end_date,bb,np,hgnd,bk,sb,bq,h9,player_id,avg,sf,sac,era,team_short,wp,hpop,so,gidp_opp,pgs,gidp,gf,ppa,hld,sv,cg,league_full,g,h,ibb,go,kbb,irs,l,gs,team_seq,svo,hr9,cs,r,s,w,babip,bb9,hb,pk,obp,sport,league_id,db,tr
1,0,American,1,117,0.92,14.8,2022,1.87,82,0,6,AL,24.0,9,mlb,2,29,9.37,.220,Houston Astros,.456,HOU,93,0.59,0,1,63.0,.---,2022-06-23T00:00:00,10,354,5,0,1,0,4.50,592773,.146,1,0,0.75,Houston,1,0,25,17,*.*,2,5,3.81,7,1,0,American League,26,12,0,17,2.50,3,0,0,1.0,1,0.38,0,2,223,0,.193,3.75,0,0,.237,MLB,103,3,0
1,2,American,1,117,1.56,19.1,2022,3.38,64,0,8,AL,16.0,9,mlb,7,20,5.06,.313,Houston Astros,.659,HOU,75,1.00,0,2,58.0,.500,2022-06-23T00:00:00,10,305,5,0,0,8,8.44,642130,.234,0,0,3.94,Houston,2,0,9,13,*.*,0,4,4.07,4,0,0,American League,19,15,0,20,0.90,3,1,0,1.0,0,0.56,0,7,177,1,.259,5.62,1,0,.347,MLB,103,2,0
1,0,American,13,117,1.46,16.5,2022,7.75,282,5,35,AL,67.1,0,mlb,35,93,6.95,.507,Houston Astros,.840,HOU,300,0.59,0,18,67.6,.667,2022-06-23T00:00:00,13,1113,32,0,2,6,11.36,664353,.301,3,0,4.68,Houston,2,0,52,46,85.6,2,0,3.71,0,0,0,American League,13,85,0,55,4.00,0,3,13,1.0,0,1.74,1,37,752,6,.327,1.74,2,0,.333,MLB,103,19,0
1,3,American,4,117,1.15,15.1,2022,4.89,297,11,23,AL,81.0,0,mlb,25,44,7.56,.296,Houston Astros,.592,HOU,332,2.77,0,7,65.4,.700,2022-06-23T00:00:00,28,1224,35,1,3,7,7.22,664285,.219,1,1,2.78,Houston,2,0,68,55,94.2,11,0,3.69,0,0,1,American League,13,65,0,122,2.43,0,3,13,1.0,0,0.44,0,28,801,7,.270,3.11,5,0,.296,MLB,103,11,0
1,0,American,10,117,0.89,14.7,2022,3.94,298,9,28,AL,82.1,0,mlb,21,90,8.85,.312,Houston Astros,.552,HOU,318,0.79,0,11,69.1,.727,2022-06-23T00:00:00,15,1211,18,0,1,1,6.34,434378,.195,1,1,2.30,Houston,0,1,81,37,93.2,5,0,3.81,0,0,0,American League,13,58,0,71,5.40,0,3,13,1.0,0,1.09,2,28,837,8,.231,1.64,3,0,.240,MLB,103,5,0
1,0,American,4,118,1.06,16.4,2022,3.19,111,0,9,AL,31.0,25,mlb,8,31,8.42,.360,Kansas City Royals,.635,KC,124,0.97,0,5,66.2,.667,2022-06-23T00:00:00,10,509,9,0,1,5,6.68,605130,.207,2,0,2.32,Kansas City,1,0,29,17,*.*,3,15,4.10,4,8,0,American League,27,23,1,30,2.90,10,1,0,1.0,10,1.16,0,9,337,2,.238,2.90,1,0,.274,MLB,103,3,1
1,0,American,2,118,1.75,18.1,2022,2.95,70,0,9,AL,18.1,6,mlb,9,15,5.89,.443,Kansas City Royals,.845,KC,87,1.67,0,6,56.0,.---,2022-06-23T00:00:00,12,332,5,0,0,4,9.82,671790,.286,2,0,4.42,Kansas City,1,0,12,14,*.*,1,4,3.82,0,0,0,American League,8,20,1,25,1.00,3,0,0,1.0,0,0.98,2,9,186,0,.310,5.89,3,0,.402,MLB,103,5,0
1,7,American,6,118,1.79,20.0,2022,2.91,139,1,18,AL,34.0,0,mlb,28,36,8.21,.482,Kansas City Royals,.866,KC,159,0.86,0,12,59.4,.200,2022-06-23T00:00:00,20,679,11,1,4,11,10.85,663460,.295,0,0,7.41,Kansas City,0,0,31,25,75.4,4,1,4.27,0,0,0,American League,10,41,0,31,1.55,0,4,9,1.0,0,1.59,0,28,403,1,.343,5.29,0,0,.384,MLB,103,8,0
1,2,American,4,118,1.34,17.9,2022,4.34,120,0,19,AL,29.0,15,mlb,15,34,8.07,.475,Kansas City Royals,.787,KC,125,0.76,0,7,67.1,.500,2022-06-23T00:00:00,3,519,10,0,0,8,11.17,664199,.300,2,0,4.66,Kansas City,0,0,26,22,*.*,1,5,4.15,4,1,0,American League,27,36,0,26,8.67,8,1,0,1.0,3,1.24,0,18,348,1,.348,0.93,0,0,.312,MLB,103,7,1
1,2,American,3,118,1.38,19.6,2022,4.13,101,0,5,AL,28.1,15,mlb,10,32,10.48,.297,Kansas City Royals,.614,KC,126,0.66,0,5,58.6,.667,2022-06-23T00:00:00,23,555,5,0,0,8,5.08,669395,.158,1,0,3.18,Kansas City,5,1,33,12,*.*,0,4,4.40,3,0,0,American League,29,16,1,21,1.43,5,1,0,1.0,0,0.95,1,14,325,2,.197,7.31,1,0,.317,MLB,103,5,0
1,0,American,1,118,1.30,17.1,2022,1.80,37,0,3,AL,10.0,8,mlb,3,11,6.30,.378,Kansas City Royals,.712,KC,42,0.91,0,0,62.0,1.000,2022-06-23T00:00:00,4,171,6,0,1,4,8.10,621016,.243,0,0,2.70,Kansas City,0,0,7,8,*.*,0,0,4.07,2,0,0,American League,12,9,0,10,1.75,3,0,0,1.0,0,0.90,1,3,106,1,.276,3.60,1,0,.333,MLB,103,2,0
1,6,American,0,118,1.44,19.9,2022,4.32,58,0,5,AL,16.2,10,mlb,13,19,10.80,.241,Kansas City Royals,.593,KC,74,0.47,0,1,58.6,.500,2022-06-23T00:00:00,14,331,4,1,4,12,5.40,607237,.172,0,0,7.02,Kansas City,5,0,20,9,*.*,2,2,4.47,2,0,0,American League,21,10,0,9,1.43,1,1,0,1.0,0,0.00,0,13,194,1,.263,7.56,2,0,.351,MLB,103,2,1
1,2,American,7,118,1.35,17.1,2022,4.18,207,2,28,AL,51.2,0,mlb,29,68,4.35,.440,Kansas City Royals,.762,KC,223,0.85,0,13,63.5,.000,2022-06-23T00:00:00,10,882,19,0,3,9,10.45,425844,.290,4,0,5.05,Kansas City,2,0,25,48,88.2,5,0,3.96,0,0,0,American League,10,60,0,58,2.50,0,4,10,1.0,0,1.22,0,31,560,0,.296,1.74,2,0,.323,MLB,103,10,0
1,0,American,0,118,2.45,19.4,2022,4.91,14,0,3,AL,3.2,0,mlb,6,5,2.45,.714,Kansas City Royals,1.241,KC,21,1.00,0,1,59.2,.---,2022-06-23T00:00:00,3,71,2,0,1,0,14.73,656492,.429,1,2,14.73,Kansas City,0,0,1,3,*.*,0,3,3.38,0,0,0,American League,4,6,0,5,0.33,0,0,0,1.0,0,0.00,0,7,42,0,.429,7.36,1,0,.526,MLB,103,4,0
1,0,American,7,118,1.38,17.3,2022,5.44,153,3,17,AL,41.1,0,mlb,19,48,6.97,.425,Kansas City Royals,.753,KC,180,0.85,0,11,60.7,.250,2022-06-23T00:00:00,22,715,5,0,1,3,7.62,669169,.229,3,0,4.14,Kansas City,5,2,32,24,89.4,3,0,3.97,0,0,0,American League,8,35,0,41,1.45,0,3,8,1.0,0,1.52,0,19,434,1,.239,4.79,2,0,.328,MLB,103,5,2
1,1,American,4,118,2.16,18.4,2022,4.55,125,0,17,AL,29.2,0,mlb,30,36,4.85,.536,Kansas City Royals,.972,KC,149,0.89,0,10,59.8,.000,2022-06-23T00:00:00,20,545,17,0,4,7,13.35,672578,.352,3,0,9.10,Kansas City,2,0,16,32,77.9,3,0,3.66,0,0,0,American League,7,44,0,32,0.80,0,3,7,1.0,0,1.21,1,31,326,0,.370,6.07,1,0,.436,MLB,103,9,1
1,2,American,10,118,1.27,15.0,2022,1.55,285,7,34,AL,75.1,0,mlb,36,73,5.62,.404,Kansas City Royals,.711,KC,313,1.33,0,12,62.5,.200,2022-06-23T00:00:00,24,1131,26,0,2,10,8.60,641745,.253,3,1,4.30,Kansas City,1,0,47,43,87.0,8,0,3.61,0,0,0,American League,13,72,0,97,1.96,0,8,13,1.0,0,1.19,1,38,707,2,.268,2.87,0,0,.308,MLB,103,11,1
1,1,American,0,118,3.60,21.3,2022,5.40,20,0,4,AL,3.1,0,mlb,7,1,10.80,.850,Kansas City Royals,1.421,KC,21,4.00,0,1,66.2,.---,2022-06-23T00:00:00,1,71,6,0,0,2,29.70,663804,.550,0,0,18.90,Kansas City,0,0,4,6,*.*,1,0,3.38,0,0,0,American League,1,11,0,4,4.00,0,0,0,1.0,0,0.00,0,7,47,0,.688,2.70,0,0,.571,MLB,103,2,2
1,0,American,9,118,1.54,18.7,2022,4.24,251,1,34,AL,63.2,0,mlb,35,73,9.19,.430,Kansas City Royals,.780,KC,290,0.70,0,9,63.9,.300,2022-06-23T00:00:00,30,1189,24,1,4,9,9.61,663738,.271,5,1,4.95,Kansas City,4,1,65,41,91.5,2,0,4.10,0,0,0,American League,13,68,2,51,2.17,0,7,13,1.0,0,1.27,1,36,760,3,.324,4.24,3,0,.349,MLB,103,11,1
1,0,American,0,118,0.43,12.9,2022,7.71,7,0,1,AL,2.1,1,mlb,0,3,11.57,.143,Kansas City Royals,.268,KC,8,0.33,0,0,66.7,.---,2022-06-23T00:00:00,0,30,0,0,0,0,3.86,596043,.143,1,0,0.00,Kansas City,0,0,3,1,*.*,0,1,3.75,0,1,0,American League,3,1,0,1,*.**,0,0,0,1.0,1,0.00,0,1,20,0,.200,0.00,0,0,.125,MLB,103,0,0
1,2,American,0,118,1.42,17.5,2022,3.12,101,0,10,AL,26.0,13,mlb,7,24,6.58,.347,Kansas City Royals,.686,KC,115,1.38,0,4,63.2,.667,2022-06-23T00:00:00,11,454,12,0,0,8,9.00,606303,.257,1,0,2.42,Kansas City,1,0,19,16,*.*,3,4,3.95,0,0,0,American League,18,26,2,33,1.73,3,1,0,1.0,0,0.00,1,10,287,2,.313,3.81,2,0,.339,MLB,103,5,2
1,0,National,1,109,1.88,16.9,2022,0.00,11,0,2,NL,2.2,1,mlb,2,2,6.75,.545,Arizona Diamondbacks,.930,ARI,13,2.00,0,0,68.9,.---,2022-04-24T00:00:00,2,45,1,0,0,0,10.13,676840,.273,0,0,6.75,Arizona,0,0,2,1,*.*,0,2,3.46,0,0,0,National League,2,3,0,4,1.00,1,0,0,1.0,0,3.38,0,2,31,0,.250,6.75,0,0,.385,MLB,104,0,0
1,0,American,0,118,0.94,13.3,2022,5.06,19,0,1,AL,5.1,7,mlb,0,4,6.75,.158,Kansas City Royals,.396,KC,21,2.00,0,0,66.2,.---,2022-06-23T00:00:00,2,71,2,0,0,0,5.06,676840,.158,0,0,0.00,Kansas City,0,0,4,2,*.*,0,4,3.38,0,0,0,American League,5,3,0,8,2.00,2,0,0,2.0,0,0.00,0,0,47,0,.200,3.38,0,0,.238,MLB,103,0,0
1,4,American,8,118,1.18,15.8,2022,4.34,176,2,19,AL,45.2,0,mlb,22,35,8.67,.438,Kansas City Royals,.741,KC,189,1.51,0,10,66.1,.600,2022-06-23T00:00:00,9,722,15,0,0,4,8.87,663903,.256,0,1,4.34,Kansas City,1,1,44,23,103.1,4,2,3.82,0,0,0,American League,10,45,0,53,4.89,0,2,7,1.0,0,1.58,0,22,477,3,.298,1.77,3,0,.303,MLB,103,6,1
1,7,American,2,118,1.76,17.5,2022,8.57,81,0,13,AL,21.0,23,mlb,18,17,5.14,.457,Kansas City Royals,.865,KC,94,1.59,0,6,58.3,.667,2022-06-23T00:00:00,11,367,7,0,0,12,11.14,676092,.321,0,1,7.71,Kansas City,0,0,12,19,*.*,4,2,3.90,6,0,0,American League,27,26,0,27,1.09,3,2,0,1.0,1,0.86,0,18,214,4,.358,4.71,1,0,.409,MLB,103,5,0
1,0,American,2,118,1.09,15.4,2022,5.12,71,0,6,AL,19.1,11,mlb,5,22,6.52,.352,Kansas City Royals,.625,KC,77,0.91,0,3,60.1,.000,2022-06-23T00:00:00,5,298,7,0,1,4,7.45,642100,.225,1,0,2.33,Kansas City,1,0,14,11,298.0,3,5,3.87,2,0,0,American League,17,16,0,20,2.80,5,1,1,1.0,1,0.93,0,5,179,0,.250,2.33,0,0,.273,MLB,103,1,1
1,5,American,1,118,1.46,18.8,2022,3.81,96,0,15,AL,26.0,7,mlb,11,35,11.08,.313,Kansas City Royals,.649,KC,116,0.29,0,2,59.8,.667,2022-06-23T00:00:00,17,488,4,0,2,11,7.27,622251,.219,2,0,3.81,Kansas City,5,0,32,12,*.*,1,11,4.21,5,3,0,American League,29,21,0,10,1.88,2,1,0,1.0,6,0.35,0,12,292,2,.308,5.88,1,0,.336,MLB,103,4,1
1,2,American,0,108,1.22,15.4,2022,0.00,32,0,5,AL,9.0,3,mlb,3,12,9.00,.313,Los Angeles Angels,.610,LAA,37,0.42,0,1,61.9,.000,2022-06-23T00:00:00,4,139,1,0,1,2,7.00,607457,.219,1,0,3.00,LA Angels,2,0,9,6,*.*,0,3,3.76,2,0,0,American League,8,7,0,5,2.25,0,1,0,1.0,0,0.00,1,3,86,0,.292,4.00,0,0,.297,MLB,103,3,0
1,0,American,7,108,0.95,14.0,2022,4.15,126,0,11,AL,34.2,7,mlb,11,45,6.49,.421,Los Angeles Angels,.680,LAA,136,0.69,0,7,67.1,.500,2022-06-23T00:00:00,7,486,7,0,1,1,6.75,642545,.206,0,1,2.86,LA Angels,0,1,25,14,*.*,5,10,3.57,0,0,0,American League,13,26,0,31,3.57,4,1,0,1.0,0,1.82,0,13,326,1,.202,1.82,2,1,.259,MLB,103,4,1
1,4,American,1,108,1.18,14.9,2022,5.29,63,0,7,AL,17.0,16,mlb,9,11,6.35,.317,Los Angeles Angels,.612,LAA,68,2.27,0,3,65.0,.---,2022-06-23T00:00:00,5,254,5,0,2,6,7.94,605151,.238,0,0,4.76,LA Angels,1,0,12,9,*.*,3,6,3.74,3,2,0,American League,19,15,1,25,2.40,5,0,0,1.0,4,0.53,0,9,165,0,.280,2.65,0,0,.294,MLB,103,2,0
1,3,American,11,108,1.10,16.7,2022,4.03,211,1,20,AL,58.0,0,mlb,30,72,6.83,.417,Los Angeles Angels,.704,LAA,237,0.74,1,15,63.6,.400,2022-06-23T00:00:00,21,967,8,0,8,9,6.67,672282,.204,1,0,4.66,LA Angels,0,0,44,32,80.6,5,0,4.08,0,0,1,American League,12,43,0,53,2.10,0,3,12,1.0,0,1.71,1,30,615,2,.204,3.26,4,1,.287,MLB,103,10,1
1,0,American,1,108,1.50,15.4,2022,2.93,55,0,4,AL,15.1,0,mlb,5,14,6.46,.382,Los Angeles Angels,.730,LAA,66,1.29,0,4,57.2,.500,2022-06-23T00:00:00,10,236,5,0,1,3,7.63,646242,.236,1,0,2.93,LA Angels,0,0,11,13,78.7,3,1,3.58,0,0,0,American League,4,13,0,18,1.10,0,1,3,1.0,0,0.59,0,5,135,1,.273,5.87,0,0,.348,MLB,103,3,1
1,2,American,4,108,0.99,15.3,2022,4.21,136,0,14,AL,36.1,17,mlb,15,40,8.42,.375,Los Angeles Angels,.634,LAA,144,0.83,0,4,65.5,.667,2022-06-23T00:00:00,6,557,12,0,2,7,7.43,623474,.221,0,1,3.72,LA Angels,0,0,34,13,557.0,2,5,3.87,1,1,0,American League,25,30,0,33,5.67,6,1,1,1.0,2,0.99,0,16,365,2,.265,1.49,1,0,.259,MLB,103,9,0
1,2,American,5,108,0.87,14.5,2022,1.78,92,0,8,AL,25.1,11,mlb,11,23,13.14,.402,Los Angeles Angels,.639,LAA,98,0.65,0,6,69.5,.333,2022-06-23T00:00:00,4,367,4,0,1,5,6.39,628452,.196,0,1,3.91,LA Angels,2,0,37,5,*.*,1,22,3.74,0,13,0,American League,28,18,0,15,9.25,5,4,0,1.0,15,1.78,0,13,255,2,.260,1.42,1,0,.237,MLB,103,4,0
1,0,American,0,108,1.00,18.0,2022,9.00,4,0,0,AL,1.0,0,mlb,0,0,9.00,.250,Los Angeles Angels,.500,LAA,4,*.**,0,0,77.8,.---,2022-06-23T00:00:00,0,18,1,0,0,0,9.00,676083,.250,0,0,0.00,LA Angels,0,0,1,1,*.*,0,1,4.50,0,0,0,American League,1,1,0,2,*.**,0,0,0,1.0,0,0.00,0,0,14,0,.333,0.00,0,0,.250,MLB,103,0,0
1,4,American,5,108,1.20,15.8,2022,5.54,240,7,23,AL,65.0,0,mlb,30,56,6.51,.342,Los Angeles Angels,.645,LAA,267,1.48,0,8,62.2,.600,2022-06-23T00:00:00,24,1030,23,0,0,9,7.48,547179,.225,0,0,4.15,LA Angels,3,0,47,41,93.6,11,0,3.86,0,0,0,American League,11,54,0,83,1.96,0,4,11,1.0,0,0.69,0,30,641,6,.261,3.32,3,0,.303,MLB,103,13,0
1,11,American,2,108,1.24,17.2,2022,6.12,100,0,11,AL,25.0,18,mlb,13,24,9.72,.360,Los Angeles Angels,.673,LAA,112,1.08,0,4,64.5,.000,2022-06-23T00:00:00,8,431,8,0,4,19,8.28,571901,.230,0,0,4.68,LA Angels,0,0,27,12,*.*,1,1,3.85,10,0,0,American League,30,23,1,26,3.38,6,2,0,1.0,3,0.72,1,20,278,0,.296,2.88,4,0,.313,MLB,103,7,0
1,0,American,0,108,1.00,13.0,2022,0.00,4,0,1,AL,1.0,0,mlb,0,2,0.00,.250,Los Angeles Angels,.500,LAA,4,0.50,0,0,61.5,.---,2022-06-23T00:00:00,0,13,0,0,0,0,9.00,608686,.250,0,0,0.00,LA Angels,0,0,0,0,*.*,0,1,3.25,0,0,0,American League,1,1,0,1,-.--,0,0,0,1.0,0,0.00,0,0,8,0,.250,0.00,0,0,.250,MLB,103,0,0
1,2,American,8,108,1.01,15.7,2022,5.27,255,7,30,AL,68.1,0,mlb,22,62,11.85,.349,Los Angeles Angels,.605,LAA,273,0.82,0,10,65.7,.600,2022-06-23T00:00:00,16,1071,13,0,0,4,6.98,660271,.208,1,0,2.90,LA Angels,9,0,90,33,89.3,3,0,3.92,0,0,0,American League,12,53,0,51,5.63,0,4,12,1.0,0,1.05,1,22,704,6,.285,2.11,1,0,.256,MLB,103,12,0
1,6,American,3,108,1.38,16.1,2022,2.77,96,0,8,AL,26.0,9,mlb,11,22,8.31,.385,Los Angeles Angels,.719,LAA,109,1.23,0,3,64.0,.333,2022-06-23T00:00:00,12,419,12,0,3,10,8.31,661383,.250,0,1,3.81,LA Angels,4,1,24,15,*.*,4,4,3.84,5,0,0,American League,20,24,0,27,2.00,3,2,0,1.0,0,1.04,1,15,268,1,.304,4.15,0,0,.333,MLB,103,4,0
1,0,American,2,108,3.00,21.8,2022,0.00,7,0,1,AL,1.1,1,mlb,3,2,0.00,1.429,Los Angeles Angels,1.929,LAA,8,1.00,0,2,55.2,.---,2022-06-23T00:00:00,1,29,0,0,0,1,20.25,665625,.429,0,0,20.25,LA Angels,0,0,0,1,*.*,0,1,3.63,0,0,0,American League,2,3,0,2,0.00,1,0,0,1.0,0,13.50,0,3,16,0,.200,6.75,0,0,.500,MLB,103,1,0
1,0,American,0,108,1.00,14.9,2022,1.00,32,0,3,AL,9.0,6,mlb,2,10,11.00,.281,Los Angeles Angels,.552,LAA,37,0.60,0,0,70.9,.000,2022-06-23T00:00:00,4,134,2,0,0,0,5.00,650671,.156,0,0,2.00,LA Angels,0,0,11,3,*.*,0,3,3.62,0,1,0,American League,10,5,3,6,2.75,1,2,0,1.0,1,0.00,0,3,95,0,.238,4.00,1,0,.270,MLB,103,4,0
1,0,American,1,108,1.41,18.1,2022,2.53,40,0,6,AL,10.2,1,mlb,5,17,6.75,.350,Los Angeles Angels,.669,LAA,47,0.41,0,1,62.2,.---,2022-06-23T00:00:00,6,193,2,0,0,1,7.59,670046,.225,1,0,4.22,LA Angels,0,0,8,8,193.0,0,1,4.11,0,0,0,American League,3,9,0,7,1.33,0,0,1,1.0,0,0.84,1,5,120,0,.250,5.06,0,0,.319,MLB,103,2,0
1,1,American,2,108,1.32,16.3,2022,4.80,223,6,28,AL,60.0,0,mlb,18,53,8.85,.287,Los Angeles Angels,.603,LAA,260,1.25,0,5,62.9,.600,2022-06-23T00:00:00,28,980,17,0,2,6,7.65,663776,.229,3,3,2.70,LA Angels,0,1,59,36,89.1,4,0,3.77,0,0,0,American League,11,51,0,66,2.11,0,2,11,1.0,0,0.30,1,21,616,3,.297,4.20,2,0,.316,MLB,103,7,0
1,0,American,4,108,1.47,16.9,2022,3.31,62,1,7,AL,16.1,0,mlb,9,14,6.06,.532,Los Angeles Angels,.889,LAA,71,1.50,0,6,62.3,.333,2022-06-23T00:00:00,7,276,4,0,2,4,9.37,681217,.274,0,1,4.96,LA Angels,2,0,11,10,69.0,3,0,3.89,0,0,0,American League,4,17,0,21,1.57,0,2,4,1.0,0,2.20,0,9,172,1,.277,3.86,1,0,.357,MLB,103,4,0
1,2,American,4,108,1.81,18.7,2022,5.67,111,0,17,AL,27.0,0,mlb,15,31,8.67,.468,Los Angeles Angels,.851,LAA,128,0.71,0,7,61.7,.000,2022-06-23T00:00:00,17,504,8,0,0,12,10.67,660761,.288,0,0,5.00,LA Angels,0,0,26,23,84.0,1,0,3.94,0,0,0,American League,7,32,0,22,1.53,0,2,6,1.0,0,1.33,1,15,311,0,.346,5.67,0,0,.383,MLB,103,8,0
1,2,American,6,108,1.20,15.3,2022,3.09,224,4,28,AL,58.1,0,mlb,25,58,6.17,.375,Los Angeles Angels,.673,LAA,245,1.28,0,13,67.9,.400,2022-06-23T00:00:00,15,895,14,0,18,9,8.49,592789,.246,3,0,3.86,LA Angels,0,0,40,30,81.4,3,0,3.65,0,0,0,American League,11,55,0,74,2.67,0,6,11,1.0,0,0.93,1,27,608,4,.271,2.31,3,0,.298,MLB,103,11,0
1,5,American,3,108,1.04,15.9,2022,6.37,105,0,11,AL,29.2,15,mlb,13,37,7.58,.305,Los Angeles Angels,.576,LAA,119,0.68,0,5,58.6,.500,2022-06-23T00:00:00,11,473,4,0,3,5,6.07,572193,.190,1,1,3.94,LA Angels,1,0,25,14,*.*,2,2,3.97,13,1,0,American League,30,20,0,25,2.27,6,1,0,1.0,5,0.91,1,14,277,1,.218,3.34,1,0,.271,MLB,103,3,0
1,0,American,3,108,1.09,15.7,2022,3.07,56,0,3,AL,14.2,2,mlb,6,23,7.98,.429,Los Angeles Angels,.700,LAA,59,0.30,0,6,65.2,1.000,2022-06-23T00:00:00,3,230,4,1,2,1,7.98,681806,.232,0,0,3.68,LA Angels,0,0,13,13,*.*,1,4,3.90,0,0,0,American League,10,13,0,7,4.33,0,0,0,1.0,0,1.84,1,6,150,1,.250,1.84,0,0,.271,MLB,103,2,0
1,0,American,1,108,1.50,15.4,2022,6.35,42,0,6,AL,11.1,6,mlb,5,13,5.56,.452,Los Angeles Angels,.807,LAA,49,0.92,0,3,62.3,1.000,2022-06-23T00:00:00,5,175,3,1,1,4,9.53,681810,.286,1,1,3.97,LA Angels,1,0,7,8,*.*,1,1,3.57,0,0,0,American League,9,12,2,12,1.40,5,0,0,1.0,1,0.79,0,5,109,2,.314,3.97,0,0,.354,MLB,103,4,0
1,0,National,0,119,1.50,17.0,2022,0.00,9,0,0,NL,2.0,0,mlb,1,4,0.00,.444,Los Angeles Dodgers,.778,LAD,9,0.50,0,2,70.6,.---,2022-06-23T00:00:00,0,34,1,0,0,0,13.50,593643,.333,0,0,4.50,LA Dodgers,0,0,0,2,*.*,0,2,3.78,0,0,0,National League,2,3,0,2,-.--,0,0,0,1.0,0,0.00,0,1,24,0,.333,0.00,0,0,.333,MLB,104,1,0
1,0,National,1,119,0.88,14.4,2022,5.82,59,0,3,NL,17.0,3,mlb,2,16,10.06,.237,Los Angeles Dodgers,.468,LAD,65,0.94,0,3,66.5,.---,2022-06-23T00:00:00,6,245,3,0,2,2,4.76,622075,.153,0,0,1.06,LA Dodgers,0,0,19,5,*.*,2,1,3.77,3,0,0,National League,13,9,1,15,3.17,0,0,0,1.0,1,0.53,0,2,163,0,.205,3.18,0,0,.231,MLB,104,2,0
1,3,National,7,119,0.97,14.7,2022,6.25,266,5,28,NL,72.0,0,mlb,24,88,8.13,.380,Los Angeles Dodgers,.643,LAD,286,0.66,0,10,68.9,1.000,2022-06-23T00:00:00,12,1059,20,0,3,6,7.25,542881,.218,2,1,3.00,LA Dodgers,2,0,65,41,96.3,5,0,3.70,0,0,0,National League,13,58,0,58,5.42,0,0,11,1.0,0,0.88,0,25,730,8,.260,1.50,5,0,.263,MLB,104,10,6
1,2,National,3,119,1.06,14.5,2022,7.84,75,0,7,NL,20.2,4,mlb,9,21,6.97,.440,Los Angeles Dodgers,.728,LAD,80,0.95,0,4,68.3,.000,2022-06-23T00:00:00,3,300,8,0,2,4,8.27,641360,.253,1,0,3.92,LA Dodgers,0,0,16,9,*.*,4,2,3.75,3,0,0,National League,22,19,0,20,5.33,0,1,0,1.0,0,1.31,1,9,205,0,.281,1.31,1,0,.288,MLB,104,5,0
1,1,National,2,119,1.16,14.6,2022,3.31,58,0,6,NL,16.1,1,mlb,7,21,5.51,.379,Los Angeles Dodgers,.713,LAD,69,0.76,0,2,65.1,.500,2022-06-23T00:00:00,4,238,7,0,1,7,8.27,677865,.259,1,3,3.86,LA Dodgers,0,0,10,4,*.*,0,6,3.45,3,0,0,National League,17,15,1,16,2.50,0,1,0,1.0,0,1.10,1,8,155,1,.277,2.20,3,1,.333,MLB,104,1,0
1,0,National,0,119,1.88,23.6,2022,0.00,11,0,2,NL,2.2,0,mlb,1,2,13.50,.455,Los Angeles Dodgers,.839,LAD,13,1.00,0,1,55.6,.---,2022-06-23T00:00:00,2,63,0,0,0,2,10.13,664076,.273,0,0,3.38,LA Dodgers,0,0,4,2,*.*,0,1,4.85,0,0,0,National League,3,3,0,2,2.00,0,0,0,1.0,0,0.00,0,1,35,0,.429,6.75,0,0,.385,MLB,104,0,1
1,0,National,0,119,0.80,18.8,2022,1.80,14,0,0,NL,5.0,0,mlb,0,1,9.00,.000,Los Angeles Dodgers,.263,LAD,19,8.00,0,0,62.8,.---,2022-06-23T00:00:00,4,94,0,0,0,3,0.00,657571,.000,0,0,0.00,LA Dodgers,0,0,5,4,*.*,1,0,4.95,3,0,0,National League,6,0,0,8,1.25,0,0,0,1.0,0,0.00,0,0,59,0,.000,7.20,1,0,.263,MLB,104,0,0
1,0,National,6,119,0.82,15.6,2022,5.14,234,7,19,NL,68.1,0,mlb,12,69,8.43,.278,Los Angeles Dodgers,.506,LAD,259,0.97,0,7,65.6,1.000,2022-06-23T00:00:00,21,1063,8,0,3,0,4.61,664062,.150,1,0,1.58,LA Dodgers,1,1,64,28,81.8,6,0,4.10,0,0,0,National League,13,35,0,67,3.05,0,0,13,1.0,0,0.79,1,13,697,9,.176,2.77,3,0,.228,MLB,104,8,2
1,2,National,2,119,1.03,14.2,2022,5.23,111,0,8,NL,31.0,16,mlb,13,24,7.84,.324,Los Angeles Dodgers,.600,LAD,127,1.71,0,5,69.9,.500,2022-06-23T00:00:00,10,439,9,0,1,6,6.39,660813,.198,3,0,3.77,LA Dodgers,0,0,27,22,*.*,2,5,3.46,7,0,0,National League,28,22,1,41,2.70,7,2,0,1.0,1,0.58,0,14,307,2,.235,2.90,3,0,.276,MLB,104,6,1
1,0,National,0,119,2.36,19.7,2022,5.79,22,0,3,NL,4.2,0,mlb,3,8,5.79,.364,Los Angeles Dodgers,.787,LAD,26,0.50,0,0,60.9,.---,2022-06-23T00:00:00,4,92,4,0,4,1,13.50,675627,.318,0,0,5.79,LA Dodgers,0,0,3,0,92.0,0,1,3.54,0,0,0,National League,2,7,1,4,0.75,0,0,1,1.0,0,0.00,0,7,56,0,.368,7.71,0,0,.423,MLB,104,1,0
