sport_id,league_short,hr,team_id,season,ab,hldr,league,sport_code,ao,slg,team_full,ops,team_abbrev,hbp,rbi,go_ao,hfly,lob,xbh,end_date,bb,np,hgnd,roe,sb,player_id,avg,sf,sac,wo,team_short,hpop,so,gidp_opp,gidp,ppa,d,tpa,league_full,g,h,ibb,go,team_seq,tb,cs,r,t,babip,obp,sport,league_id
1,American,6,147,2022,223,23,AL,mlb,53,.399,New York Yankees,.746,NYY,3,29,1.53,11,61,19,2022-06-23T00:00:00,27,968,24,3,1,518934,.260,1,0,0,NY Yankees,0,32,34,7,3.81,13,254,American League,60,58,0,81,1.0,89,1,34,0,.280,.346,MLB,103
1,American,1,147,2022,13,0,AL,mlb,3,.462,New York Yankees,.795,NYY,0,2,1.00,1,9,1,2022-06-23T00:00:00,2,64,2,0,4,641796,.231,0,0,0,NY Yankees,0,4,3,0,4.27,0,15,American League,15,3,0,3,1.0,6,1,8,0,.250,.333,MLB,103
1,American,19,147,2022,247,22,AL,mlb,86,.510,New York Yankees,.846,NYY,10,49,0.66,23,112,30,2022-06-23T00:00:00,30,1119,12,0,6,519203,.231,2,0,1,NY Yankees,0,49,47,7,3.87,10,289,American League,68,57,3,57,1.0,126,1,42,1,.210,.336,MLB,103
1,American,14,147,2022,200,19,AL,mlb,44,.480,New York Yankees,.813,NYY,0,42,1.11,13,91,19,2022-06-23T00:00:00,28,936,17,1,0,519317,.245,3,0,0,NY Yankees,0,61,27,4,4.05,5,231,American League,56,49,2,49,1.0,96,0,23,0,.273,.333,MLB,103
1,American,13,147,2022,215,28,AL,mlb,72,.512,New York Yankees,.821,NYY,2,32,0.64,17,106,27,2022-06-23T00:00:00,14,924,10,3,2,650402,.260,2,1,2,NY Yankees,1,44,36,5,3.95,13,234,American League,63,56,1,46,1.0,110,2,32,1,.269,.309,MLB,103
1,American,6,147,2022,113,14,AL,mlb,32,.478,New York Yankees,.817,NYY,1,21,1.06,8,45,9,2022-06-23T00:00:00,9,450,10,2,1,624431,.283,1,0,2,NY Yankees,0,16,22,1,3.63,2,124,American League,45,32,0,34,1.0,54,0,17,1,.283,.339,MLB,103
1,American,1,133,2022,29,3,AL,mlb,8,.379,Oakland Athletics,.661,OAK,1,2,0.88,2,10,3,2022-06-23T00:00:00,2,117,1,1,1,669397,.207,0,0,0,Oakland,0,8,1,0,3.66,2,32,American League,12,6,0,7,1.0,11,1,3,0,.250,.281,MLB,103
1,American,3,133,2022,215,26,AL,mlb,72,.335,Oakland Athletics,.617,OAK,1,11,0.90,7,71,19,2022-06-23T00:00:00,18,901,14,2,3,462101,.219,0,0,0,Oakland,0,31,28,7,3.85,16,234,American League,64,47,0,65,1.0,72,1,24,0,.243,.282,MLB,103
1,American,1,133,2022,77,7,AL,mlb,19,.338,Oakland Athletics,.632,OAK,1,7,1.26,2,44,6,2022-06-23T00:00:00,6,316,9,1,3,642456,.234,1,0,1,Oakland,0,17,7,2,3.72,5,85,American League,32,18,0,24,1.0,26,0,3,0,.283,.294,MLB,103
1,American,4,133,2022,141,16,AL,mlb,30,.397,Oakland Athletics,.674,OAK,1,17,1.43,6,51,14,2022-06-23T00:00:00,6,488,12,1,4,542194,.241,0,1,0,Oakland,0,35,11,3,3.28,10,149,American League,47,34,0,43,1.0,56,0,20,0,.294,.277,MLB,103
1,American,0,133,2022,28,3,AL,mlb,9,.321,Oakland Athletics,.632,OAK,0,0,1.00,0,10,1,2022-06-23T00:00:00,1,133,5,0,0,681146,.286,0,0,0,Oakland,0,2,3,0,4.59,1,29,American League,8,8,0,9,1.0,9,0,0,0,.308,.310,MLB,103
1,American,9,133,2022,204,23,AL,mlb,60,.417,Oakland Athletics,.693,OAK,1,32,0.68,11,82,22,2022-06-23T00:00:00,18,884,9,0,6,664913,.211,1,0,0,Oakland,0,61,30,3,3.95,11,224,American League,65,43,1,41,1.0,85,0,21,2,.252,.277,MLB,103
1,American,1,133,2022,216,26,AL,mlb,75,.269,Oakland Athletics,.576,OAK,5,10,0.88,3,62,8,2022-06-23T00:00:00,23,948,18,1,4,643393,.222,3,1,0,Oakland,1,31,30,4,3.82,7,248,American League,64,48,0,66,1.0,58,1,20,0,.251,.308,MLB,103
1,American,2,133,2022,141,14,AL,mlb,32,.355,Oakland Athletics,.677,OAK,4,8,1.41,6,60,12,2022-06-23T00:00:00,13,638,14,0,5,657656,.241,0,0,0,Oakland,0,30,28,6,4.04,10,158,American League,40,34,0,45,1.0,50,2,17,0,.294,.323,MLB,103
1,American,3,133,2022,146,14,AL,mlb,50,.281,Oakland Athletics,.540,OAK,0,16,0.66,5,61,7,2022-06-23T00:00:00,14,635,9,0,1,476704,.192,2,0,1,Oakland,0,37,22,4,3.92,4,162,American League,44,28,0,33,1.0,41,0,14,0,.231,.259,MLB,103
1,American,8,133,2022,227,24,AL,mlb,68,.401,Oakland Athletics,.692,OAK,5,28,0.72,13,93,25,2022-06-23T00:00:00,20,972,12,0,0,669221,.216,2,0,0,Oakland,0,63,34,7,3.83,16,254,American League,63,49,1,49,1.0,91,0,25,1,.259,.291,MLB,103
1,American,2,133,2022,172,19,AL,mlb,24,.302,Oakland Athletics,.591,OAK,2,17,2.46,3,49,7,2022-06-23T00:00:00,13,748,17,1,5,641914,.227,0,0,0,Oakland,0,50,14,1,4.00,3,187,American League,51,39,0,59,1.0,52,1,17,2,.308,.289,MLB,103
1,American,2,133,2022,184,13,AL,mlb,38,.228,Oakland Athletics,.439,OAK,0,12,1.79,3,78,7,2022-06-23T00:00:00,11,681,13,3,1,665506,.163,0,2,0,Oakland,1,50,20,4,3.46,4,197,American League,62,30,0,68,1.0,42,2,14,1,.212,.210,MLB,103
1,American,5,133,2022,172,19,AL,mlb,26,.384,Oakland Athletics,.656,OAK,0,16,1.73,8,53,14,2022-06-23T00:00:00,7,681,15,1,2,640461,.244,1,1,0,Oakland,0,61,17,4,3.76,9,181,American League,49,42,0,45,1.0,66,0,15,0,.346,.272,MLB,103
1,American,1,133,2022,40,6,AL,mlb,9,.325,Oakland Athletics,.665,OAK,1,3,1.11,1,10,2,2022-06-23T00:00:00,6,165,2,0,2,572039,.225,0,0,0,Oakland,0,12,2,0,3.51,1,47,American League,14,9,1,10,1.0,13,0,4,0,.296,.340,MLB,103
1,American,2,133,2022,139,10,AL,mlb,41,.302,Oakland Athletics,.518,OAK,0,13,0.88,7,64,12,2022-06-23T00:00:00,7,564,8,2,4,675656,.180,2,3,0,Oakland,0,42,22,5,3.74,9,151,American League,47,25,0,36,1.0,42,0,9,1,.237,.216,MLB,103
1,American,3,133,2022,38,3,AL,mlb,10,.395,Oakland Athletics,.667,OAK,1,3,1.00,3,10,3,2022-06-23T00:00:00,5,162,0,0,0,519390,.158,0,0,0,Oakland,0,12,4,1,3.68,0,44,American League,15,6,0,10,1.0,15,0,7,0,.130,.273,MLB,103
1,National,0,143,2022,1,0,NL,mlb,0,.000,Philadelphia Phillies,.000,PHI,0,0,-.--,0,1,0,2022-06-23T00:00:00,0,5,0,0,0,621237,.000,0,0,0,Philadelphia,0,1,0,0,5.00,0,1,National League,1,0,0,0,1.0,0,0,0,0,.---,.000,MLB,104
1,National,0,143,2022,0,0,NL,mlb,0,.---,Philadelphia Phillies,.000,PHI,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,571479,.---,0,0,0,Philadelphia,0,0,0,0,-.--,0,0,National League,1,0,0,0,1.0,0,0,0,0,.---,.---,MLB,104
1,National,4,143,2022,250,38,NL,mlb,65,.348,Philadelphia Phillies,.642,PHI,1,25,1.05,6,96,14,2022-06-23T00:00:00,15,1045,20,4,1,664761,.256,6,0,1,Philadelphia,0,59,34,8,3.84,9,272,National League,67,64,0,68,1.0,87,2,33,1,.311,.294,MLB,104
1,National,3,143,2022,134,16,NL,mlb,39,.328,Philadelphia Phillies,.630,PHI,0,15,0.82,4,58,6,2022-06-23T00:00:00,12,634,12,0,0,622666,.239,0,1,0,Philadelphia,0,32,21,1,4.31,3,147,National League,45,32,0,32,1.0,44,0,8,0,.293,.301,MLB,104
1,National,7,143,2022,265,30,NL,mlb,66,.389,Philadelphia Phillies,.692,PHI,2,36,1.02,16,117,24,2022-06-23T00:00:00,21,1089,19,2,2,592206,.245,2,0,0,Philadelphia,0,69,46,7,3.76,17,290,National League,69,65,0,67,1.0,103,0,29,0,.304,.303,MLB,104
1,National,0,143,2022,0,0,NL,mlb,0,.---,Philadelphia Phillies,.000,PHI,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,544727,.---,0,0,0,Philadelphia,0,0,0,0,-.--,0,0,National League,1,0,0,0,1.0,0,0,0,0,.---,.---,MLB,104
1,National,0,143,2022,115,18,NL,mlb,31,.374,Philadelphia Phillies,.705,PHI,3,12,1.06,2,49,10,2022-06-23T00:00:00,8,484,11,2,0,544369,.270,1,0,0,Philadelphia,0,21,14,0,3.81,8,127,National League,34,31,0,33,1.0,43,0,10,2,.326,.331,MLB,104
1,National,15,143,2022,233,46,NL,mlb,57,.618,Philadelphia Phillies,1.010,PHI,2,48,0.96,17,87,37,2022-06-23T00:00:00,26,992,13,1,9,547180,.326,4,0,0,Philadelphia,0,49,49,9,3.74,21,265,National League,61,76,4,55,1.0,144,2,48,1,.353,.392,MLB,104
1,National,5,143,2022,140,12,NL,mlb,29,.421,Philadelphia Phillies,.697,PHI,0,16,1.72,8,74,15,2022-06-23T00:00:00,8,565,13,3,3,546318,.236,1,0,0,Philadelphia,0,29,25,3,3.79,9,149,National League,46,33,0,50,1.0,59,0,17,1,.262,.275,MLB,104
1,National,13,143,2022,259,27,NL,mlb,70,.467,Philadelphia Phillies,.806,PHI,2,37,0.71,19,100,28,2022-06-23T00:00:00,33,1279,19,1,0,656555,.251,1,0,1,Philadelphia,0,75,33,6,4.34,13,295,National League,69,65,0,50,1.0,121,0,37,2,.302,.339,MLB,104
1,National,1,143,2022,6,1,NL,mlb,1,1.333,Philadelphia Phillies,1.905,PHI,0,4,1.00,1,0,2,2022-06-23T00:00:00,1,23,1,0,0,665155,.500,0,0,0,Philadelphia,0,1,2,0,3.29,0,7,National League,2,3,0,1,1.0,8,0,2,1,.500,.571,MLB,104
1,National,0,143,2022,25,1,NL,mlb,3,.160,Philadelphia Phillies,.410,PHI,0,1,2.67,1,8,0,2022-06-23T00:00:00,3,98,2,0,0,666160,.160,0,1,0,Philadelphia,0,11,2,0,3.38,0,29,National League,9,4,0,8,1.0,4,0,2,0,.286,.250,MLB,104
1,National,2,143,2022,15,0,NL,mlb,3,.600,Philadelphia Phillies,.894,PHI,0,2,1.67,2,7,2,2022-06-23T00:00:00,2,62,1,1,1,622168,.200,0,0,0,Philadelphia,0,4,1,0,3.65,0,17,National League,6,3,0,5,1.0,9,0,4,0,.111,.294,MLB,104
1,National,0,143,2022,7,1,NL,mlb,3,.143,Philadelphia Phillies,.393,PHI,1,0,0.67,0,4,0,2022-06-23T00:00:00,0,33,0,0,0,665922,.143,0,1,0,Philadelphia,0,2,1,0,3.67,0,9,National League,9,1,0,2,1.0,1,0,0,0,.200,.250,MLB,104
1,National,3,143,2022,225,19,NL,mlb,64,.347,Philadelphia Phillies,.666,PHI,7,24,0.86,8,107,16,2022-06-23T00:00:00,20,982,27,2,8,592663,.240,2,0,0,Philadelphia,0,54,29,4,3.87,11,254,National League,62,54,0,55,1.0,78,0,32,2,.300,.319,MLB,104
1,National,19,143,2022,248,21,NL,mlb,60,.488,Philadelphia Phillies,.828,PHI,2,39,0.82,21,104,30,2022-06-23T00:00:00,46,1306,11,1,3,656941,.214,1,0,0,Philadelphia,0,87,29,6,4.40,11,297,National League,68,53,2,49,1.0,121,0,49,0,.238,.340,MLB,104
1,National,4,143,2022,137,12,NL,mlb,47,.270,Philadelphia Phillies,.488,PHI,0,19,0.64,4,70,7,2022-06-23T00:00:00,10,609,6,1,1,681082,.161,0,0,1,Philadelphia,0,38,26,0,4.14,3,147,National League,43,22,0,30,1.0,37,1,16,0,.189,.218,MLB,104
1,National,3,143,2022,41,6,NL,mlb,8,.659,Philadelphia Phillies,1.063,PHI,0,9,1.75,4,12,7,2022-06-23T00:00:00,6,188,3,0,1,596117,.317,0,1,1,Philadelphia,0,7,8,1,3.92,3,48,National League,16,13,0,14,1.0,27,0,6,1,.323,.404,MLB,104
1,National,3,143,2022,81,9,NL,mlb,27,.358,Philadelphia Phillies,.639,PHI,1,7,0.67,4,41,5,2022-06-23T00:00:00,6,356,5,0,2,663837,.222,1,0,0,Philadelphia,0,19,15,5,4.00,2,89,National League,35,18,0,18,1.0,29,2,11,0,.250,.281,MLB,104
1,National,0,134,2022,0,0,NL,mlb,0,.---,Pittsburgh Pirates,.000,PIT,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,670280,.---,0,0,0,Pittsburgh,0,0,0,0,-.--,0,0,National League,1,0,0,0,1.0,0,0,0,0,.---,.---,MLB,104
1,National,5,134,2022,166,16,NL,mlb,52,.319,Pittsburgh Pirates,.554,PIT,1,16,0.83,6,64,11,2022-06-23T00:00:00,9,732,10,3,1,660636,.193,3,0,0,Pittsburgh,0,42,27,6,4.09,6,179,National League,56,32,0,43,1.0,53,1,17,0,.221,.235,MLB,104
1,National,1,134,2022,71,5,NL,mlb,18,.296,Pittsburgh Pirates,.565,PIT,2,4,1.11,3,32,4,2022-06-23T00:00:00,5,295,6,1,2,666801,.197,0,0,0,Pittsburgh,0,19,9,3,3.78,2,78,National League,21,14,0,20,1.0,21,3,6,1,.255,.269,MLB,104
1,American,0,114,2022,10,0,AL,mlb,3,.000,Cleveland Guardians,.000,CLE,0,0,0.00,0,9,0,2022-05-30T00:00:00,0,47,0,0,0,644374,.000,0,0,0,Cleveland,0,7,0,0,4.70,0,10,American League,4,0,0,0,1.0,0,0,0,0,.000,.000,MLB,103
1,National,1,134,2022,34,2,NL,mlb,11,.265,Pittsburgh Pirates,.557,PIT,3,2,0.27,2,8,2,2022-06-23T00:00:00,4,167,1,0,0,644374,.147,0,0,0,Pittsburgh,0,15,1,1,4.07,1,41,National League,15,5,0,3,2.0,9,1,3,0,.222,.293,MLB,104
1,National,6,134,2022,179,23,NL,mlb,48,.413,Pittsburgh Pirates,.714,PIT,2,22,0.77,5,77,15,2022-06-23T00:00:00,12,650,17,0,1,656308,.251,3,0,0,Pittsburgh,0,52,33,1,3.32,7,196,National League,58,45,1,37,1.0,74,1,20,2,.315,.301,MLB,104
1,National,0,134,2022,14,2,NL,mlb,6,.286,Pittsburgh Pirates,.500,PIT,0,6,0.67,0,9,1,2022-06-23T00:00:00,0,64,1,0,1,665833,.214,0,0,0,Pittsburgh,0,1,4,0,4.57,1,14,National League,3,3,0,4,1.0,4,0,3,0,.231,.214,MLB,104
1,National,0,134,2022,2,0,NL,mlb,1,.000,Pittsburgh Pirates,.333,PIT,0,0,1.00,0,2,0,2022-06-23T00:00:00,1,14,0,0,0,641511,.000,0,0,0,Pittsburgh,0,0,2,1,4.67,0,3,National League,1,0,0,1,1.0,0,0,0,0,.000,.333,MLB,104
1,National,3,134,2022,140,22,NL,mlb,33,.386,Pittsburgh Pirates,.736,PIT,0,17,1.03,4,47,11,2022-06-23T00:00:00,20,679,10,0,3,592325,.257,0,0,0,Pittsburgh,0,37,21,0,4.24,7,160,National League,45,36,0,34,1.0,54,1,20,1,.330,.350,MLB,104
1,National,2,134,2022,234,32,NL,mlb,55,.372,Pittsburgh Pirates,.714,PIT,2,22,1.05,6,85,19,2022-06-23T00:00:00,26,1092,24,2,8,663647,.265,1,0,0,Pittsburgh,0,60,37,3,4.15,15,263,National League,62,62,0,58,1.0,87,3,29,2,.347,.342,MLB,104
1,American,0,141,2022,15,1,AL,mlb,2,.400,Toronto Blue Jays,.667,TOR,0,1,3.00,1,6,2,2022-05-16T00:00:00,0,53,2,0,0,623168,.267,0,1,0,Toronto,0,4,4,1,3.31,2,16,American League,10,4,0,6,2.0,6,0,2,0,.364,.267,MLB,103
1,National,0,134,2022,57,4,NL,mlb,28,.175,Pittsburgh Pirates,.398,PIT,1,2,0.57,1,28,2,2022-06-23T00:00:00,5,210,3,0,1,623168,.140,0,1,0,Pittsburgh,0,6,10,1,3.28,2,64,National League,19,8,0,16,1.0,10,0,7,0,.157,.222,MLB,104
1,National,1,134,2022,13,1,NL,mlb,2,.769,Pittsburgh Pirates,1.154,PIT,0,6,2.00,2,3,3,2022-06-23T00:00:00,0,52,2,0,1,676632,.385,0,0,0,Pittsburgh,0,2,2,0,4.00,2,13,National League,3,5,0,4,1.0,10,0,2,0,.400,.385,MLB,104
1,National,2,134,2022,61,6,NL,mlb,15,.410,Pittsburgh Pirates,.728,PIT,0,5,1.07,4,22,5,2022-06-23T00:00:00,5,248,6,0,1,672779,.262,0,2,0,Pittsburgh,0,16,10,1,3.65,3,68,National League,19,16,0,16,1.0,25,0,9,0,.326,.318,MLB,104
1,National,2,134,2022,78,9,NL,mlb,20,.333,Pittsburgh Pirates,.562,PIT,0,7,1.15,3,39,7,2022-06-23T00:00:00,4,299,3,1,1,668751,.192,1,0,0,Pittsburgh,0,21,10,2,3.60,5,83,National League,24,15,0,23,1.0,26,0,4,0,.232,.229,MLB,104
1,National,1,134,2022,31,2,NL,mlb,6,.323,Pittsburgh Pirates,.573,PIT,1,5,1.83,1,9,2,2022-06-23T00:00:00,2,150,3,1,0,660829,.194,2,1,0,Pittsburgh,0,11,3,0,4.05,1,37,National League,14,6,0,11,1.0,10,0,4,0,.238,.250,MLB,104
1,National,0,134,2022,3,0,NL,mlb,0,.333,Pittsburgh Pirates,.833,PIT,0,0,-.--,0,0,0,2022-06-23T00:00:00,1,16,1,0,0,678894,.333,0,0,0,Pittsburgh,0,2,0,0,4.00,0,4,National League,1,1,0,0,1.0,1,0,0,0,1.000,.500,MLB,104
1,National,3,134,2022,71,5,NL,mlb,24,.254,Pittsburgh Pirates,.438,PIT,0,6,0.71,3,22,3,2022-06-23T00:00:00,5,284,1,0,1,605421,.127,0,0,0,Pittsburgh,0,21,9,2,3.74,0,76,National League,24,9,0,17,1.0,18,0,3,0,.128,.184,MLB,104
1,National,11,134,2022,243,30,NL,mlb,47,.453,Pittsburgh Pirates,.786,PIT,2,22,1.49,17,97,22,2022-06-23T00:00:00,26,1036,16,4,3,668804,.259,2,0,1,Pittsburgh,0,65,39,7,3.79,8,273,National League,65,63,1,70,1.0,110,3,31,3,.308,.333,MLB,104
1,National,11,134,2022,156,13,NL,mlb,32,.474,Pittsburgh Pirates,.775,PIT,2,19,1.09,13,60,17,2022-06-23T00:00:00,15,723,9,2,2,669261,.224,0,0,2,Pittsburgh,0,54,18,3,4.18,6,173,National League,50,35,0,35,1.0,74,0,25,0,.264,.301,MLB,104
1,National,0,134,2022,9,0,NL,mlb,2,.111,Pittsburgh Pirates,.222,PIT,0,0,1.00,0,2,0,2022-06-23T00:00:00,0,38,1,0,0,680552,.111,0,0,0,Pittsburgh,0,4,0,0,4.22,0,9,National League,5,1,0,2,1.0,1,0,0,0,.200,.111,MLB,104
1,National,2,134,2022,113,10,NL,mlb,34,.257,Pittsburgh Pirates,.538,PIT,0,15,0.94,4,63,5,2022-06-23T00:00:00,18,624,6,1,0,660294,.177,4,0,0,Pittsburgh,0,31,21,3,4.62,3,135,National League,35,20,0,32,1.0,29,0,8,0,.214,.281,MLB,104
1,National,3,134,2022,98,12,NL,mlb,23,.357,Pittsburgh Pirates,.638,PIT,0,9,1.22,5,35,6,2022-06-23T00:00:00,9,448,4,0,2,642165,.214,0,0,0,Pittsburgh,0,26,19,1,4.19,1,107,National League,35,21,0,28,1.0,35,0,10,2,.261,.280,MLB,104
1,National,8,134,2022,172,10,NL,mlb,44,.413,Pittsburgh Pirates,.724,PIT,0,22,1.00,18,68,16,2022-06-23T00:00:00,23,846,9,0,0,596129,.221,1,0,0,Pittsburgh,1,47,28,6,4.32,7,196,National League,52,38,1,44,1.0,71,0,21,1,.254,.311,MLB,104
1,National,1,135,2022,65,6,NL,mlb,17,.262,San Diego Padres,.532,SD,4,4,1.47,2,36,3,2022-06-23T00:00:00,4,263,3,1,1,682928,.185,1,2,0,San Diego,1,14,13,3,3.46,2,76,National League,23,12,0,25,1.0,17,1,10,0,.216,.270,MLB,104
1,National,1,109,2022,53,8,NL,mlb,14,.321,Arizona Diamondbacks,.521,ARI,0,7,1.36,1,27,4,2022-05-09T00:00:00,1,234,1,1,0,642727,.189,1,2,0,Arizona,0,13,11,3,4.11,2,57,National League,23,10,0,19,1.0,17,0,6,1,.225,.200,MLB,104
1,National,0,135,2022,31,3,NL,mlb,11,.129,San Diego Padres,.306,SD,0,3,0.64,0,26,0,2022-06-23T00:00:00,2,152,1,0,0,642727,.129,1,0,0,San Diego,0,10,6,0,4.47,0,34,National League,20,4,0,7,2.0,4,2,3,0,.182,.176,MLB,104
1,National,6,135,2022,128,17,NL,mlb,26,.500,San Diego Padres,.826,SD,1,18,0.85,7,51,15,2022-06-23T00:00:00,7,499,13,0,1,595751,.289,2,0,2,San Diego,0,45,18,3,3.62,9,138,National League,38,37,0,22,1.0,64,0,18,0,.392,.326,MLB,104
1,National,0,135,2022,90,10,NL,mlb,19,.378,San Diego Padres,.694,SD,0,7,1.21,3,47,7,2022-06-23T00:00:00,7,354,11,1,3,640492,.267,1,0,1,San Diego,0,25,6,2,3.61,4,98,National League,53,24,0,23,1.0,34,4,11,3,.364,.316,MLB,104
1,National,0,135,2022,12,0,NL,mlb,4,.083,San Diego Padres,.160,SD,0,1,1.50,1,7,0,2022-06-23T00:00:00,0,37,0,0,0,669134,.083,1,0,0,San Diego,0,2,4,1,2.85,0,13,National League,4,1,0,6,1.0,1,0,1,0,.091,.077,MLB,104
1,National,7,135,2022,272,32,NL,mlb,83,.408,San Diego Padres,.749,SD,8,41,0.76,17,103,27,2022-06-23T00:00:00,31,1245,18,7,1,630105,.250,3,0,0,San Diego,1,61,36,1,3.93,18,317,National League,70,68,1,63,1.0,111,0,45,2,.295,.341,MLB,104
1,National,6,135,2022,232,18,NL,mlb,58,.328,San Diego Padres,.617,SD,3,27,1.16,10,96,18,2022-06-23T00:00:00,30,1148,16,1,2,663757,.190,1,6,1,San Diego,0,70,41,2,4.22,10,272,National League,69,44,0,67,1.0,76,0,28,2,.242,.289,MLB,104
1,National,5,135,2022,237,32,NL,mlb,44,.392,San Diego Padres,.736,SD,0,30,1.95,7,101,17,2022-06-23T00:00:00,24,985,27,3,0,543333,.278,1,0,0,San Diego,0,42,33,6,3.76,12,262,National League,63,66,5,86,1.0,93,0,24,0,.319,.344,MLB,104
1,National,4,135,2022,218,23,NL,mlb,68,.358,San Diego Padres,.672,SD,5,26,0.78,9,92,18,2022-06-23T00:00:00,23,1020,17,2,4,673490,.229,2,0,0,San Diego,1,49,42,6,4.11,12,248,National League,63,50,0,53,1.0,78,2,27,2,.275,.315,MLB,104
1,National,12,135,2022,253,36,NL,mlb,71,.545,San Diego Padres,.945,SD,1,46,0.75,14,107,30,2022-06-23T00:00:00,30,1010,33,3,7,592518,.328,1,0,1,San Diego,0,47,52,4,3.54,17,285,National League,66,83,6,53,1.0,138,1,48,1,.364,.400,MLB,104
1,National,1,135,2022,57,5,NL,mlb,14,.404,San Diego Padres,.737,SD,1,10,1.00,5,17,4,2022-06-23T00:00:00,2,226,7,1,0,608577,.298,0,0,0,San Diego,0,12,12,1,3.77,3,60,National League,18,17,0,14,1.0,23,0,7,0,.364,.333,MLB,104
1,National,1,135,2022,124,12,NL,mlb,32,.306,San Diego Padres,.583,SD,0,19,0.84,4,76,7,2022-06-23T00:00:00,8,515,12,0,0,571976,.234,2,0,0,San Diego,1,38,22,3,3.84,6,134,National League,32,29,1,27,1.0,38,0,13,0,.322,.276,MLB,104
1,National,2,135,2022,159,19,NL,mlb,60,.302,San Diego Padres,.614,SD,5,20,0.63,2,74,7,2022-06-23T00:00:00,16,706,16,3,1,543592,.233,6,0,1,San Diego,0,30,23,1,3.80,5,186,National League,48,37,0,38,1.0,48,1,21,0,.263,.312,MLB,104
1,National,8,135,2022,263,35,NL,mlb,75,.422,San Diego Padres,.775,SD,2,38,0.99,10,108,26,2022-06-23T00:00:00,39,1310,22,2,4,595777,.255,2,0,0,San Diego,0,49,39,7,4.28,16,306,National League,70,67,0,74,1.0,111,0,46,2,.284,.353,MLB,104
1,National,0,135,2022,0,0,NL,mlb,0,.---,San Diego Padres,.000,SD,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,605483,.---,0,0,0,San Diego,0,0,0,0,-.--,0,0,National League,1,0,0,0,1.0,0,0,0,0,.---,.---,MLB,104
1,National,9,135,2022,195,24,NL,mlb,36,.436,San Diego Padres,.762,SD,1,32,1.14,12,79,21,2022-06-23T00:00:00,26,905,10,2,1,572228,.236,2,0,0,San Diego,0,74,25,4,4.04,12,224,National League,52,46,1,41,1.0,85,0,27,0,.325,.326,MLB,104
1,National,4,137,2022,90,7,NL,mlb,13,.300,San Francisco Giants,.596,SF,3,7,1.08,2,50,5,2022-06-23T00:00:00,15,465,5,0,1,663698,.156,0,0,0,San Francisco,0,49,6,2,4.31,1,108,National League,36,14,0,14,1.0,27,1,12,0,.270,.296,MLB,104
1,National,5,137,2022,121,11,NL,mlb,33,.397,San Francisco Giants,.753,SF,3,12,0.64,10,58,9,2022-06-23T00:00:00,21,618,7,1,1,474832,.231,1,0,0,San Francisco,0,40,22,7,4.23,3,146,National League,34,28,1,21,1.0,48,0,17,1,.299,.356,MLB,104
1,National,4,137,2022,95,15,NL,mlb,25,.389,San Francisco Giants,.708,SF,1,13,0.68,6,48,7,2022-06-23T00:00:00,12,483,1,1,0,592200,.232,2,0,0,San Francisco,0,33,13,1,4.39,3,110,National League,35,22,0,17,1.0,37,0,13,0,.300,.318,MLB,104
1,National,5,137,2022,211,20,NL,mlb,57,.355,San Francisco Giants,.669,SF,6,30,1.04,10,100,15,2022-06-23T00:00:00,21,890,16,2,1,543063,.227,1,0,1,San Francisco,2,48,45,7,3.72,8,239,National League,62,48,2,59,1.0,75,1,26,2,.270,.314,MLB,104
1,National,5,137,2022,229,25,NL,mlb,47,.389,San Francisco Giants,.703,SF,4,28,1.83,11,103,18,2022-06-23T00:00:00,15,924,24,6,10,642731,.262,3,0,0,San Francisco,0,39,49,5,3.68,12,251,National League,65,60,0,86,1.0,89,2,37,1,.293,.315,MLB,104
1,National,8,137,2022,227,20,NL,mlb,81,.396,San Francisco Giants,.709,SF,5,37,0.69,16,77,20,2022-06-23T00:00:00,21,1028,18,2,0,527038,.238,3,0,0,San Francisco,0,39,37,3,4.02,12,256,National League,63,54,1,56,1.0,90,0,34,0,.251,.313,MLB,104
1,National,3,137,2022,159,24,NL,mlb,40,.447,San Francisco Giants,.808,SF,2,24,0.95,6,59,16,2022-06-23T00:00:00,15,750,18,1,7,670768,.302,4,0,1,San Francisco,0,37,23,2,4.17,12,180,National League,49,48,0,38,1.0,71,2,20,1,.366,.361,MLB,104
1,National,2,137,2022,82,13,NL,mlb,25,.402,San Francisco Giants,.687,SF,1,9,0.92,5,29,8,2022-06-23T00:00:00,3,357,3,0,0,600303,.256,2,0,0,San Francisco,0,15,13,2,4.06,6,88,National League,25,21,0,23,1.0,33,0,9,0,.284,.284,MLB,104
1,National,5,137,2022,98,7,NL,mlb,25,.418,San Francisco Giants,.712,SF,0,12,0.76,5,46,10,2022-06-23T00:00:00,11,461,8,0,0,446334,.214,0,0,0,San Francisco,1,33,18,1,4.23,5,109,National League,34,21,0,19,1.0,41,0,10,0,.267,.294,MLB,104
