sport_id,bqs,hr,whip,pip,rs9,ab,qs,hldr,ip,ir,sport_code,er,ao,k9,slg,ops,tbf,go_ao,sho,hfly,spct,wpct,bb,np,hgnd,bk,team_count,sb,bq,h9,player_id,avg,sf,sac,era,wp,hpop,so,gidp_opp,pgs,gidp,gf,ppa,hld,sv,cg,g,h,ibb,go,kbb,irs,l,gs,svo,hr9,cs,r,s,w,babip,bb9,hb,pk,obp,sport,db,tr
1,3,3,1.11,14.1,4.37,122,0,12,35.0,13,mlb,13,37,5.40,1.164,1.476,142,1.11,0,6,64.9,.333,11,493,10,0,1,1,13,7.20,677865,.230,1,4,3.34,3,0,21,,246.5,3,8,3.47,6,0,0,38,28,3,41,1.91,1,2,2,0,0.77,2,15,320,1,.253,2.83,4,1,.312,MLB,1,0
1,1,5,1.83,20.1,5.06,84,0,12,21.1,7,mlb,8,14,10.97,1.202,1.602,101,1.50,0,5,62.5,.333,14,429,8,0,2,3,15,10.55,664076,.298,1,1,3.38,0,0,26,0,429.0,4,9,4.25,0,0,0,26,25,1,21,1.86,3,4,1,1,2.11,0,13,268,2,.370,5.91,1,0,.400,MLB,2,1
1,6,19,1.23,17.5,5.37,440,0,39,117.1,18,mlb,49,97,11.12,1.136,1.445,500,1.07,0,24,67.0,.667,46,2052,34,1,1,6,33,7.52,657571,.223,3,1,3.76,2,1,145,58,342.0,8,12,4.10,18,2,0,102,98,3,104,3.15,7,5,6,5,1.46,0,54,1375,10,.283,3.53,10,0,.309,MLB,16,2
1,1,20,1.00,16.4,5.00,749,11,76,210.2,0,mlb,57,225,9.06,1.117,1.376,837,0.82,0,23,63.5,.792,77,3451,34,0,1,10,15,5.72,664062,.179,3,3,2.44,10,1,212,34,86.3,8,2,4.12,0,1,0,48,134,0,184,2.75,0,5,40,2,0.85,5,61,2191,19,.219,3.29,5,0,.259,MLB,33,4
1,14,6,1.15,14.4,5.18,358,0,36,97.1,43,mlb,43,68,7.12,1.131,1.438,405,1.99,0,13,69.7,.583,28,1397,34,0,2,3,32,7.77,660813,.235,6,0,3.98,4,1,77,21,465.7,12,16,3.45,19,0,0,95,84,8,135,2.75,12,5,3,4,0.55,1,46,974,7,.278,2.59,12,0,.307,MLB,20,1
1,0,0,2.36,19.7,5.79,22,0,3,4.2,0,mlb,3,8,5.79,1.182,1.605,26,0.50,0,0,60.9,.---,4,92,4,0,1,4,1,13.50,675627,.318,0,0,5.79,0,0,3,,92.0,0,1,3.54,0,0,0,2,7,1,4,0.75,0,0,1,0,0.00,0,7,56,0,.368,7.71,0,0,.423,MLB,1,0
1,26,115,1.25,16.5,4.90,2507,47,299,649.2,3,mlb,334,694,9.32,1.096,1.406,2748,0.77,1,131,65.0,.465,183,10718,199,0,4,21,68,8.74,571760,.252,17,7,4.63,27,2,673,256,93.2,46,4,3.90,0,0,1,124,631,3,533,3.68,1,38,115,1,1.59,5,348,6967,33,.297,2.54,34,3,.309,MLB,123,9
1,50,86,1.23,16.5,4.87,2987,37,354,789.0,154,mlb,334,868,8.54,1.110,1.416,3317,0.81,0,137,64.2,.578,255,13007,224,1,7,44,116,8.19,543339,.240,25,15,3.81,38,3,749,391,213.2,52,116,3.92,97,32,3,478,718,12,700,2.94,38,43,61,52,0.98,21,376,8348,59,.290,2.91,35,1,.305,MLB,156,15
1,0,1,1.37,17.1,3.86,42,0,6,11.2,0,mlb,3,15,7.71,1.190,1.524,50,0.60,0,1,62.3,.000,6,199,3,1,1,0,1,7.71,656578,.238,0,2,2.31,0,0,10,,*.*,0,1,3.98,0,1,0,3,10,0,9,1.67,0,1,0,1,0.77,0,3,124,0,.290,4.63,0,0,.333,MLB,3,0
1,50,199,1.00,15.1,4.88,9038,274,882,2493.2,0,mlb,688,2089,9.78,1.086,1.347,9814,1.20,15,333,66.0,.690,612,37661,660,21,1,77,140,6.81,477132,.209,28,89,2.48,95,11,2710,1018,98.3,172,1,3.84,1,0,25,386,1886,27,2503,4.43,0,85,383,0,0.72,70,750,24872,189,.274,2.21,38,69,.261,MLB,362,30
1,10,53,0.97,17.0,1.56,2282,0,182,650.1,96,mlb,163,493,14.67,1.134,1.390,2588,0.76,0,67,64.1,.522,263,11039,118,2,6,49,33,5.12,518886,.162,8,7,2.26,60,3,1060,193,*.*,28,541,4.27,13,384,0,669,370,8,375,4.03,17,32,0,428,0.73,17,178,7071,35,.269,3.64,27,3,.256,MLB,64,7
1,13,10,1.17,17.4,3.38,501,0,34,141.1,65,mlb,41,144,10.89,1.172,1.462,587,0.71,0,18,61.3,.471,76,2454,37,0,2,16,35,5.73,606625,.180,4,2,2.61,9,1,171,60,*.*,9,19,4.18,29,1,0,144,90,6,102,2.25,18,9,0,12,0.64,0,44,1504,8,.247,4.84,4,0,.291,MLB,18,0
1,1,1,1.50,21.9,3.97,39,0,1,11.1,0,mlb,4,15,10.32,1.333,1.699,52,0.33,0,1,55.6,.---,11,248,4,0,1,0,3,4.76,686752,.154,0,0,3.18,1,0,13,,82.7,1,0,4.77,0,0,0,3,6,0,5,1.18,0,0,3,0,0.79,0,4,138,0,.200,8.74,2,0,.365,MLB,0,0
1,13,11,1.51,18.4,4.79,362,0,47,94.0,42,mlb,56,84,10.72,1.193,1.551,432,0.98,0,12,62.1,.300,53,1727,29,1,4,4,37,8.52,623465,.246,4,1,5.36,5,1,112,39,"1,727.0",6,20,4.00,11,1,0,82,89,1,82,2.11,18,7,1,3,1.05,0,62,1073,3,.321,5.07,12,0,.357,MLB,17,0
1,46,218,1.16,15.8,5.16,8008,203,884,2119.0,17,mlb,786,2065,8.74,1.087,1.379,8708,1.00,3,362,66.4,.654,556,33569,657,5,5,89,162,8.12,456034,.239,45,35,3.34,40,8,2058,1029,104.3,153,10,3.85,6,1,17,375,1911,16,2075,3.70,5,82,322,2,0.93,55,861,22287,155,.293,2.36,63,17,.292,MLB,387,33
1,0,0,2.00,10.0,0.00,5,0,1,1.0,0,mlb,0,2,0.00,1.000,1.400,5,0.50,0,0,90.0,.---,0,10,1,0,1,0,0,18.00,457759,.400,0,0,0.00,0,0,0,,*.*,0,1,2.00,0,0,0,1,2,0,1,-.--,0,0,0,0,0.00,0,0,9,0,.400,0.00,0,0,.400,MLB,0,0
1,9,49,1.13,16.0,5.78,1843,28,207,495.0,4,mlb,166,540,8.89,1.099,1.386,2025,0.77,0,67,66.7,.692,145,7913,139,3,1,21,45,7.55,628711,.225,6,13,3.02,10,2,489,145,95.3,33,11,3.91,8,4,0,119,415,5,418,3.37,2,16,83,5,0.89,13,189,5280,36,.279,2.64,18,9,.287,MLB,79,5
1,13,10,1.24,17.7,4.36,240,0,22,66.0,29,mlb,27,78,12.00,1.183,1.480,284,0.44,0,13,62.7,.667,38,1165,9,0,2,2,24,6.00,681911,.183,3,1,3.68,1,0,88,3,*.*,1,7,4.10,17,1,0,73,44,3,34,2.32,8,2,0,2,1.36,1,36,731,4,.234,5.18,2,0,.297,MLB,8,0
1,6,9,1.12,16.2,5.02,281,0,27,75.1,9,mlb,30,76,9.32,1.114,1.390,313,0.96,0,13,64.0,.429,26,1219,18,0,1,9,15,6.93,669952,.206,3,1,3.58,5,0,78,0,152.4,3,9,3.89,0,0,0,32,58,1,73,3.00,6,4,8,2,1.08,1,40,780,3,.249,3.11,2,0,.276,MLB,10,0
1,18,57,1.17,15.3,3.31,2163,57,234,586.2,0,mlb,208,503,7.99,1.116,1.414,2413,1.34,2,85,65.7,.429,203,8996,162,3,2,40,44,7.46,645261,.225,7,14,3.19,12,5,521,175,97.8,58,3,3.73,0,0,4,100,486,8,674,2.57,0,36,92,0,0.87,14,244,5911,27,.269,3.11,26,3,.298,MLB,115,7
1,0,3,1.50,16.8,4.50,25,0,4,6.0,0,mlb,6,10,0.00,1.120,1.441,28,0.90,0,2,51.5,.---,3,101,0,0,2,0,0,9.00,553902,.240,0,0,9.00,0,0,0,2,*.*,1,6,3.61,0,0,0,6,6,0,9,0.00,0,0,0,0,4.50,0,6,52,0,.136,4.50,0,0,.321,MLB,1,0
1,34,49,1.30,15.7,3.23,1746,4,202,462.1,141,mlb,211,436,6.79,1.114,1.430,1945,1.26,0,84,62.2,.317,166,7257,148,1,7,30,82,8.47,542914,.249,11,13,4.11,24,1,349,203,381.9,37,85,3.73,52,15,1,315,435,20,550,2.10,50,28,19,30,0.95,15,236,4514,13,.284,3.23,9,4,.316,MLB,88,13
1,0,8,1.15,15.8,2.39,271,0,33,75.1,31,mlb,26,52,10.04,1.137,1.442,308,1.50,0,9,64.4,.444,25,1188,20,0,1,3,12,7.41,669622,.229,5,0,3.11,5,0,84,,"1,188.0",14,23,3.86,13,9,0,76,62,3,78,3.36,10,5,1,13,0.96,3,29,765,4,.293,2.99,7,1,.305,MLB,12,2
1,30,17,1.19,13.8,4.60,1023,0,116,266.1,167,mlb,91,181,5.07,1.072,1.375,1097,2.41,0,27,69.2,.706,43,3673,128,0,3,17,97,9.23,542947,.267,12,5,3.08,10,2,150,138,"1,836.5",38,47,3.35,48,4,0,275,273,10,436,3.49,57,5,2,14,0.57,3,105,2542,12,.295,1.45,14,4,.302,MLB,64,4
1,1,8,1.48,18.3,7.50,154,3,17,42.0,0,mlb,23,36,9.21,1.227,1.592,189,1.14,0,8,58.6,.333,28,768,9,0,1,2,6,7.29,665795,.221,0,0,4.93,4,0,43,,76.8,5,0,4.06,0,0,0,10,34,0,41,1.54,0,4,10,0,1.71,1,26,450,2,.252,6.00,7,0,.365,MLB,7,1
1,4,7,1.45,16.3,3.23,252,2,39,64.0,1,mlb,25,72,4.64,1.115,1.456,281,1.13,0,9,63.7,.167,24,1045,21,0,1,2,15,9.70,641447,.274,1,2,3.52,1,0,33,17,87.1,7,3,3.72,0,0,0,17,69,0,81,1.38,0,5,12,0,0.98,2,29,666,1,.291,3.38,2,1,.341,MLB,15,2
1,18,13,1.31,16.0,4.56,929,0,106,238.2,95,mlb,88,209,7.84,1.101,1.412,1023,1.39,0,28,65.7,.606,77,3816,100,2,5,12,53,8.86,571670,.253,8,5,3.32,7,1,208,96,*.*,20,69,3.73,32,15,0,228,235,16,290,2.70,34,13,0,24,0.49,2,101,2509,20,.310,2.90,4,0,.310,MLB,43,4
1,4,8,1.74,17.8,3.95,216,1,34,54.2,0,mlb,31,48,8.23,1.176,1.572,254,1.19,0,13,62.7,.375,29,971,18,0,1,4,8,10.87,666129,.306,1,4,5.10,5,1,50,6,80.9,6,1,3.82,0,0,0,13,66,0,57,1.72,0,5,12,0,1.32,0,34,609,3,.365,4.77,4,0,.396,MLB,12,0
1,5,6,1.14,16.9,3.99,216,0,17,58.2,16,mlb,28,83,8.44,1.134,1.436,245,0.40,0,14,62.8,1.000,20,993,15,0,2,3,9,7.21,545343,.218,2,0,4.30,2,1,55,,496.5,6,19,4.05,1,1,0,50,47,1,33,2.75,4,0,2,1,0.92,1,29,624,2,.261,3.07,7,0,.302,MLB,15,0
1,7,67,1.32,17.1,4.58,1064,4,117,273.1,9,mlb,153,338,8.69,1.115,1.437,1186,0.60,0,82,65.7,.310,87,4683,74,2,1,7,25,8.99,622694,.257,7,8,5.04,4,0,264,106,99.6,10,7,3.95,2,0,0,81,273,6,204,3.03,3,20,47,0,2.21,6,163,3077,9,.278,2.86,20,1,.323,MLB,58,7
1,3,3,1.43,18.7,4.95,133,0,9,36.1,2,mlb,16,41,8.92,1.218,1.539,162,0.80,0,6,59.6,.400,27,680,10,0,1,2,11,6.19,656548,.188,2,0,3.96,2,0,36,3,170.0,1,2,4.20,0,0,0,14,25,0,33,1.33,0,3,4,0,0.74,0,19,405,2,.229,6.69,0,0,.321,MLB,7,1
1,13,46,1.17,16.0,4.80,1551,34,185,412.2,0,mlb,172,340,8.68,1.099,1.399,1705,1.35,0,74,65.4,.489,112,6607,112,2,1,14,28,8.09,641154,.239,10,6,3.75,15,0,398,115,86.9,34,0,3.88,0,0,0,76,371,10,458,3.55,0,24,76,0,1.00,5,183,4320,23,.291,2.44,26,1,.300,MLB,87,9
1,3,7,1.49,17.0,7.49,176,0,21,45.2,18,mlb,34,26,10.25,1.176,1.534,207,2.12,0,9,62.4,.500,24,777,14,0,2,8,9,8.67,667297,.250,1,0,6.70,9,0,52,,*.*,3,9,3.75,6,0,0,41,44,1,55,2.17,9,1,0,0,1.38,1,34,485,1,.314,4.73,6,0,.357,MLB,7,1
1,9,14,1.10,17.1,4.84,377,0,34,106.0,73,mlb,40,124,9.68,1.156,1.453,436,0.56,0,14,64.2,.800,40,1810,28,0,2,2,44,6.54,595345,.204,4,4,3.40,4,1,114,30,*.*,10,18,4.15,24,0,0,132,77,5,70,2.85,15,2,0,3,1.19,2,42,1162,8,.249,3.40,11,1,.296,MLB,16,1
1,3,3,1.44,17.1,5.62,226,0,24,57.2,20,mlb,28,41,8.58,1.146,1.499,259,1.76,0,7,62.3,1.000,24,987,28,0,1,2,11,9.21,647315,.261,0,1,4.37,3,0,55,,*.*,5,12,3.81,3,0,0,52,59,2,72,2.29,12,0,0,1,0.47,0,32,615,1,.333,3.75,8,0,.353,MLB,11,2
1,0,9,1.20,16.7,4.76,206,1,18,56.2,5,mlb,24,57,8.26,1.131,1.423,233,0.98,0,10,63.2,.333,27,949,13,0,1,3,4,6.51,547001,.199,0,0,3.81,2,0,52,,105.4,5,2,4.07,1,0,0,18,41,0,56,1.93,4,4,9,0,1.43,2,24,600,2,.221,4.29,0,0,.292,MLB,13,0
1,9,20,1.33,17.6,4.63,837,11,106,219.2,0,mlb,96,212,10.20,1.134,1.453,949,0.88,0,33,64.3,.407,89,3868,64,2,1,17,16,8.36,669432,.244,8,6,3.93,8,1,249,17,86.0,15,0,4.08,0,0,0,45,204,2,186,2.80,0,16,45,0,0.82,3,107,2486,11,.319,3.65,8,1,.320,MLB,57,1
1,0,3,1.21,14.3,4.15,144,4,16,39.0,0,mlb,15,28,7.62,1.097,1.407,158,1.71,0,3,67.4,.600,11,559,17,0,1,2,2,8.31,664350,.250,1,0,3.46,1,0,33,19,79.9,3,0,3.54,0,0,1,7,36,1,48,3.00,0,2,7,0,0.69,1,15,377,3,.303,2.54,2,0,.310,MLB,3,0
1,23,20,1.51,18.3,4.13,693,0,79,183.0,106,mlb,96,121,12.30,1.193,1.546,827,1.36,0,27,60.9,.524,112,3354,57,0,2,8,92,8.11,656945,.238,7,1,4.72,24,2,250,62,*.*,14,46,4.06,29,7,0,200,165,4,165,2.23,36,10,0,15,0.98,3,107,2041,11,.337,5.51,14,1,.352,MLB,27,4
1,0,0,0.00,7.0,18.00,3,0,0,1.0,0,mlb,0,2,0.00,1.000,1.000,3,0.50,0,0,71.4,.---,0,7,0,0,1,0,0,0.00,607732,.000,0,0,0.00,0,0,0,0,*.*,0,1,2.33,0,0,0,1,0,0,1,-.--,0,0,0,0,0.00,0,0,5,0,.000,0.00,0,0,.000,MLB,0,0
1,15,9,1.23,17.3,3.78,423,0,47,116.2,52,mlb,43,117,9.80,1.137,1.437,481,0.80,0,12,64.4,.368,53,2021,30,1,3,5,35,6.94,642121,.213,1,4,3.32,7,1,127,19,*.*,8,40,4.20,12,15,0,112,90,1,94,2.40,14,12,0,24,0.69,2,51,1301,7,.281,4.09,0,1,.300,MLB,19,2
1,2,19,1.62,17.7,4.02,413,0,53,107.1,28,mlb,67,126,6.79,1.179,1.554,487,0.78,0,21,59.2,.375,61,1895,39,0,3,7,26,9.48,642231,.274,4,1,5.62,9,0,81,81,157.9,12,14,3.89,3,0,0,60,113,2,98,1.33,9,5,12,0,1.59,1,69,1121,3,.297,5.11,8,0,.374,MLB,21,3
1,0,0,1.70,15.1,5.64,88,1,14,22.1,0,mlb,6,19,3.22,1.136,1.516,100,1.84,0,3,62.7,1.000,9,338,12,0,1,3,4,11.69,669920,.330,3,0,2.42,0,0,8,,84.5,4,0,3.38,0,0,0,4,29,0,35,0.89,0,0,4,0,0.00,2,8,212,1,.349,3.63,0,0,.380,MLB,3,1
1,6,10,1.35,17.3,4.05,335,1,22,86.2,2,mlb,42,50,11.01,1.125,1.444,377,2.02,0,12,65.7,.364,38,1500,44,0,1,8,14,8.20,676879,.236,1,0,4.36,3,1,106,,125.0,7,5,3.98,2,2,0,27,79,0,101,2.79,1,7,12,3,1.04,0,50,985,4,.314,3.95,3,0,.318,MLB,7,1
1,0,2,1.75,13.5,0.00,19,0,3,4.0,0,mlb,5,3,6.75,1.000,1.368,19,2.00,0,2,72.2,.---,0,54,2,0,1,0,0,15.75,673316,.368,0,0,11.25,1,0,3,,*.*,0,2,2.84,0,0,0,3,7,0,6,*.**,0,0,0,0,4.50,0,5,39,0,.357,0.00,0,0,.368,MLB,2,0
1,16,57,1.25,17.6,3.81,1516,0,127,420.0,176,mlb,161,383,11.12,1.167,1.478,1769,0.84,0,65,64.0,.444,203,7412,128,3,6,37,69,6.90,502202,.212,15,13,3.45,16,2,519,159,*.*,27,156,4.19,78,82,0,441,322,15,320,2.56,47,35,0,117,1.22,9,177,4741,28,.277,4.35,21,2,.311,MLB,46,5
1,0,1,1.31,14.8,1.69,22,0,2,5.1,2,mlb,2,6,1.69,1.091,1.424,24,1.50,0,2,62.0,.---,1,79,2,0,2,0,0,10.13,670712,.273,0,0,3.38,0,0,1,0,*.*,0,5,3.29,0,0,0,5,6,0,9,1.00,0,0,0,0,1.69,0,2,49,0,.250,1.69,1,0,.333,MLB,2,0
1,13,40,1.06,16.2,5.43,1485,32,145,399.1,25,mlb,140,299,12.10,1.092,1.365,1621,1.15,0,55,64.8,.651,108,6477,115,1,1,36,40,7.14,669203,.213,6,5,3.16,18,2,537,67,117.8,19,16,4.00,7,2,0,116,317,2,343,4.97,5,15,55,3,0.90,8,150,4199,28,.303,2.43,17,0,.274,MLB,47,7
1,0,2,1.50,12.5,4.50,16,0,3,4.0,1,mlb,4,5,0.00,1.063,1.415,17,1.20,0,2,62.0,.---,1,50,0,0,1,0,0,11.25,605170,.313,0,0,9.00,0,0,0,4,*.*,1,2,2.94,0,0,0,4,5,0,6,0.00,0,0,0,0,4.50,0,4,31,0,.214,2.25,0,0,.353,MLB,0,0
1,14,42,1.49,16.9,4.75,1065,12,166,272.2,6,mlb,173,298,5.31,1.132,1.483,1206,1.10,1,51,62.5,.273,113,4610,76,1,4,6,40,9.70,592346,.276,7,8,5.71,7,1,161,119,92.2,29,2,3.82,0,0,1,64,294,1,327,1.42,5,24,50,0,1.39,4,184,2879,9,.290,3.73,13,1,.351,MLB,68,5
1,12,21,1.32,16.7,4.25,612,0,69,161.0,87,mlb,87,162,7.66,1.136,1.458,695,1.07,0,28,62.8,.667,60,2688,54,0,4,10,27,8.50,641627,.248,9,3,4.86,5,1,137,98,*.*,9,26,3.87,28,5,0,168,152,6,173,2.28,21,7,0,13,1.17,6,93,1688,14,.283,3.35,11,0,.322,MLB,24,4
1,8,8,1.24,16.2,4.14,281,0,33,76.0,40,mlb,32,84,7.11,1.149,1.457,323,0.95,0,11,64.6,.500,30,1234,20,0,3,1,24,7.58,594311,.228,6,1,3.79,5,0,60,32,*.*,8,19,3.82,5,1,0,69,64,2,80,2.00,11,2,0,3,0.95,2,39,797,2,.256,3.55,5,1,.307,MLB,10,0
1,7,36,0.84,16.3,2.85,1028,0,65,303.0,81,mlb,73,252,15.33,1.128,1.360,1160,0.49,0,42,66.4,.533,112,4937,34,3,1,10,30,4.22,623352,.138,4,2,2.17,5,1,516,69,*.*,9,142,4.26,39,116,0,254,142,3,124,4.61,20,14,0,133,1.07,4,76,3280,16,.221,3.33,14,1,.231,MLB,29,3
1,16,40,1.33,16.7,4.44,1476,15,166,393.1,9,mlb,167,284,7.51,1.132,1.459,1671,1.81,1,58,61.9,.447,160,6554,137,1,1,41,35,8.33,605288,.247,6,9,3.82,14,3,328,113,96.4,47,15,3.92,1,0,1,97,364,2,515,2.05,4,26,68,0,0.92,19,197,4054,21,.291,3.66,19,1,.327,MLB,61,10
1,2,9,1.58,19.6,1.35,109,0,13,26.2,18,mlb,22,36,8.78,1.147,1.499,125,0.53,0,12,62.1,.250,10,523,6,0,3,3,9,10.80,665001,.294,4,0,7.43,3,1,26,8,*.*,0,10,4.18,3,0,0,26,32,0,19,2.60,4,3,0,1,3.04,0,23,325,1,.295,3.38,2,0,.352,MLB,6,1
1,9,69,1.36,17.1,4.72,1800,30,220,465.1,5,mlb,218,537,8.59,1.119,1.443,2014,0.71,0,92,64.2,.500,170,7942,148,4,2,12,45,8.92,641778,.256,12,13,4.22,10,1,444,160,91.3,24,0,3.94,2,0,0,94,461,7,383,2.61,1,27,87,0,1.33,5,242,5101,27,.302,3.29,17,16,.324,MLB,82,5
1,5,19,1.41,17.6,4.11,417,0,50,107.1,63,mlb,48,109,8.55,1.139,1.482,475,0.94,0,24,62.9,.750,40,1886,36,1,4,1,35,9.31,571948,.266,3,5,4.02,1,1,102,31,*.*,8,30,3.97,15,0,0,124,111,4,103,2.55,21,1,0,1,1.59,2,54,1187,3,.308,3.35,10,2,.343,MLB,20,0
1,4,4,1.93,22.3,6.86,71,0,5,19.2,8,mlb,18,12,15.10,1.380,1.799,98,1.00,0,3,58.1,1.000,23,439,7,2,1,3,11,6.86,622780,.211,1,0,8.24,1,0,33,4,*.*,1,9,4.48,0,0,0,22,15,3,12,1.43,1,0,0,0,1.83,2,19,255,1,.314,10.53,3,1,.418,MLB,4,0
1,17,54,1.51,15.8,4.59,1807,27,238,454.2,39,mlb,258,323,6.65,1.110,1.462,2005,1.98,0,58,63.6,.404,163,7204,225,2,2,29,51,10.33,606131,.289,8,6,5.11,28,1,336,321,118.1,68,28,3.59,8,0,1,140,522,13,640,2.06,13,31,61,2,1.07,8,281,4584,21,.328,3.23,20,2,.353,MLB,103,5
1,0,1,3.67,23.3,0.00,18,0,6,3.0,0,mlb,6,1,9.00,1.056,1.635,19,4.00,0,1,60.0,.---,1,70,3,0,2,0,0,30.00,607054,.556,0,0,18.00,0,0,3,1,*.*,1,3,3.68,0,0,0,3,10,0,4,3.00,0,0,0,0,3.00,0,6,42,0,.643,3.00,0,0,.579,MLB,3,0
1,2,7,1.55,17.3,7.32,150,0,18,39.1,15,mlb,18,37,7.32,1.187,1.543,178,1.24,0,10,62.3,.600,22,681,11,0,1,1,8,8.92,667376,.260,3,1,4.12,2,0,32,,*.*,5,14,3.83,2,0,0,40,39,4,46,1.45,5,2,0,1,1.60,0,21,424,3,.281,5.03,2,0,.356,MLB,8,1
1,0,0,3.00,25.9,3.38,11,0,2,2.2,0,mlb,2,1,13.50,1.364,1.897,15,2.00,0,0,55.1,.---,4,69,2,0,1,0,3,13.50,663629,.364,0,0,6.75,0,0,4,,69.0,1,0,4.60,0,0,0,1,4,0,2,1.00,0,0,1,0,0.00,0,2,38,0,.571,13.50,0,0,.533,MLB,1,0
1,0,0,1.43,16.9,9.00,27,0,4,7.0,0,mlb,3,10,11.57,1.111,1.444,30,0.10,0,0,67.8,1.000,2,118,4,0,1,1,0,10.29,657265,.296,1,0,3.86,0,0,9,,*.*,0,3,3.93,0,0,0,4,8,0,1,4.50,0,0,0,0,0.00,0,3,80,1,.421,2.57,0,0,.333,MLB,1,0
1,14,45,1.22,16.0,5.94,1368,6,185,354.2,48,mlb,139,350,7.69,1.077,1.379,1474,1.08,0,55,65.6,.653,85,5677,107,1,1,4,43,8.83,608718,.254,2,10,3.53,4,1,303,121,145.6,20,21,3.85,16,1,0,164,348,7,379,3.56,20,17,39,9,1.14,5,159,3725,32,.296,2.16,9,10,.302,MLB,53,9
1,4,8,1.10,17.9,6.58,435,0,38,121.2,11,mlb,29,73,14.65,1.154,1.435,502,1.23,0,15,62.7,.824,57,2183,22,1,1,7,19,5.70,642207,.177,1,2,2.15,9,2,198,20,*.*,6,14,4.35,50,8,0,122,77,0,90,3.47,4,3,0,11,0.59,4,37,1369,14,.300,4.22,6,1,.281,MLB,14,2
1,16,55,1.08,16.4,4.34,1866,41,193,503.2,2,mlb,188,433,10.31,1.093,1.374,2040,1.06,0,77,66.8,.579,132,8276,142,1,1,22,37,7.40,605540,.222,9,8,3.36,5,2,577,148,96.2,33,4,4.06,2,1,1,101,414,1,459,4.37,2,24,86,1,0.98,14,196,5526,33,.289,2.36,23,2,.280,MLB,60,6
1,28,161,1.26,16.7,4.53,4966,111,568,1306.2,0,mlb,560,1210,9.71,1.110,1.416,5511,1.00,3,194,63.6,.425,451,21844,426,0,3,77,96,8.20,502042,.240,30,22,3.86,70,2,1410,626,95.8,92,1,3.96,0,0,3,231,1190,8,1208,3.13,0,84,228,0,1.11,34,622,13893,62,.300,3.11,40,5,.306,MLB,221,14
1,35,149,1.31,16.8,5.62,3192,60,412,824.2,18,mlb,435,908,8.75,1.105,1.422,3526,0.77,1,179,65.6,.455,267,13822,217,2,3,64,94,8.86,605164,.254,23,7,4.75,16,4,802,375,96.0,65,9,3.92,3,0,3,172,812,6,700,3.00,5,60,144,0,1.63,18,468,9071,50,.293,2.91,36,0,.317,MLB,180,12
1,2,2,1.97,20.2,2.31,47,0,4,11.2,3,mlb,12,11,9.26,1.255,1.662,59,1.09,0,3,61.0,1.000,9,236,7,0,1,1,4,10.80,666974,.298,2,0,9.26,2,0,12,,*.*,0,2,4.00,0,0,0,9,14,0,12,1.33,0,0,0,0,1.54,0,12,144,1,.343,6.94,1,0,.407,MLB,4,0
1,5,38,1.33,16.7,5.08,785,9,80,205.1,12,mlb,105,267,7.63,1.130,1.449,887,0.61,0,50,63.6,.577,80,3433,63,2,3,13,26,8.46,605194,.246,8,4,4.60,12,0,174,86,118.4,12,9,3.87,5,0,0,65,193,1,163,2.18,4,11,29,1,1.67,6,121,2184,15,.267,3.51,8,1,.319,MLB,40,0
1,21,21,1.31,16.5,3.60,716,0,81,192.2,100,mlb,84,144,8.36,1.130,1.449,809,1.59,0,25,62.3,.600,80,3183,66,0,3,10,62,8.08,543056,.242,6,3,3.92,15,1,179,82,"3,183.0",20,46,3.93,17,0,0,194,173,4,229,2.24,30,6,1,4,0.98,10,92,1983,9,.291,3.74,4,5,.319,MLB,38,2
1,31,64,1.29,16.5,5.40,1794,15,240,458.1,112,mlb,234,401,8.88,1.090,1.401,1955,1.24,0,77,64.8,.527,130,7579,144,2,1,5,94,9.07,608648,.258,9,8,4.59,26,1,452,232,204.8,40,36,3.88,71,5,0,280,462,11,496,3.48,35,26,37,16,1.26,5,257,4910,29,.309,2.55,14,0,.311,MLB,98,9
1,0,4,0.88,14.3,4.70,108,0,8,30.2,3,mlb,8,18,12.03,1.093,1.347,118,1.61,0,4,69.9,.000,6,438,9,0,1,1,2,6.16,661395,.194,1,0,2.35,1,0,41,,*.*,5,6,3.71,8,4,0,24,21,1,29,6.83,1,2,0,4,1.17,0,8,306,0,.266,1.76,3,0,.254,MLB,3,0
1,0,0,1.00,16.0,0.00,4,0,1,1.0,0,mlb,0,1,0.00,1.000,1.250,4,2.00,0,0,56.3,.---,0,16,0,0,1,0,0,9.00,624503,.250,0,0,0.00,0,0,0,,*.*,0,1,4.00,0,0,0,1,1,0,2,-.--,0,0,0,0,0.00,0,0,9,0,.250,0.00,0,0,.250,MLB,0,0
1,30,131,1.21,16.0,5.04,4901,123,536,1310.0,0,mlb,520,1027,8.70,1.113,1.413,5457,1.49,4,154,62.4,.538,463,20997,430,4,4,66,116,7.74,543243,.230,33,19,3.57,89,7,1267,564,94.2,96,2,3.85,0,0,6,232,1127,5,1532,2.74,0,73,223,1,0.90,17,574,13092,85,.282,3.18,39,5,.300,MLB,201,19
1,1,27,1.28,16.7,5.18,443,2,42,116.1,9,mlb,69,147,8.05,1.122,1.434,497,0.62,0,35,64.7,.533,40,1940,32,0,1,10,8,8.43,643377,.246,7,1,5.34,8,0,104,,138.6,8,10,3.90,7,1,0,42,109,1,91,2.60,3,7,14,2,2.09,1,74,1256,8,.257,3.09,6,0,.313,MLB,25,2
